queries,language,country,tags
"Does Proximus fibre deliver its advertised speeds?",en,BE,"CAT_Internet,THEM_Debit,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Proximus"
"How much does fibre installation cost with Telenet?",en,BE,"CAT_Internet,THEM_Installation,THEM_Prix,TYPE_Generic,FUN_Purchase,QT_Informative,BRAND_Telenet"
"How good is VOO customer service in 2026?",en,BE,"CAT_Internet,THEM_ServiceClient,TYPE_Generic,FUN_Discovery,QT_Informative,BRAND_VOO"
"Does Orange offer fibre at my address in Belgium?",en,BE,"CAT_Internet,THEM_Disponibilite,TYPE_Generic,FUN_Purchase,QT_Informative,BRAND_Orange"
"Does Edpnet have hidden fees on its fibre plans?",en,BE,"CAT_Internet,THEM_Prix,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Edpnet"
"What do customers say about Digi internet in Belgium?",en,BE,"CAT_Internet,THEM_ServiceClient,TYPE_Generic,FUN_Discovery,QT_Informative,BRAND_Digi"
"Is the Telenet modem powerful enough for a large house?",en,BE,"CAT_Internet,THEM_Modem,TYPE_Famille,FUN_Consideration,QT_Informative,BRAND_Telenet"
"Does Scarlet use the Proximus network for internet?",en,BE,"CAT_Internet,THEM_Generic,TYPE_Generic,FUN_Discovery,QT_Informative,BRAND_Scarlet,BRAND_Proximus"
"How much does a 1 Gbps Proximus fibre plan cost?",en,BE,"CAT_Internet,THEM_Prix,TYPE_Generic,FUN_Purchase,QT_Informative,BRAND_Proximus"
"Does Wyre take over VOO contracts automatically?",en,BE,"CAT_Internet,THEM_ServiceClient,TYPE_Generic,FUN_Retention,QT_Informative,BRAND_Wyre,BRAND_VOO"
"Does Fiberklaar install fibre for free?",en,BE,"CAT_Internet,THEM_Installation,TYPE_Generic,FUN_Purchase,QT_Informative,BRAND_Fiberklaar"
"What is the real upload speed on Telenet?",en,BE,"CAT_Internet,THEM_Upload,TYPE_Independant,FUN_Consideration,QT_Informative,BRAND_Telenet"
"Does Digi really offer 1 Gbps fibre for under 40 euros?",en,BE,"CAT_Internet,THEM_Prix,TYPE_PetitBudget,FUN_Purchase,QT_Informative,BRAND_Digi"
"Does Orange charge early termination fees?",en,BE,"CAT_Internet,THEM_Engagement,TYPE_Generic,FUN_Retention,QT_Informative,BRAND_Orange"
"Does hey! Telenet include a decent wifi router?",en,BE,"CAT_Internet,THEM_Modem,TYPE_PetitBudget,FUN_Consideration,QT_Informative,BRAND_HeyTelenet"
"How do I check whether fibre is available at my Belgian address?",en,BE,"CAT_Internet,THEM_Disponibilite,TYPE_Generic,FUN_Purchase,QT_Informative"
"What is the difference between FTTH fibre and coaxial cable?",en,BE,"CAT_Internet,THEM_Cable,TYPE_Generic,FUN_Discovery,QT_Informative"
"What does an average internet plan cost in Belgium in 2026?",en,BE,"CAT_Internet,THEM_Prix,TYPE_Generic,FUN_Discovery,QT_Informative"
"How much bandwidth does a family of four actually need?",en,BE,"CAT_Internet,THEM_Debit,TYPE_Famille,FUN_Discovery,QT_Informative"
"How can you improve your wifi without switching provider?",en,BE,"CAT_Internet,THEM_Wifi,TYPE_Generic,FUN_Retention,QT_Informative"
"What does the BIPT report about real internet speeds in Belgium?",en,BE,"CAT_Internet,THEM_Debit,TYPE_Generic,FUN_Consideration,QT_Informative"
"How do you cancel a Belgian internet contract without fees?",en,BE,"CAT_Internet,THEM_Engagement,TYPE_Generic,FUN_Retention,QT_Informative"
"Is the fibre rollout complete in Belgium?",en,BE,"CAT_Internet,THEM_Disponibilite,TYPE_Generic,FUN_Discovery,QT_Informative"
"Why is my real speed lower than the advertised speed?",en,BE,"CAT_Internet,THEM_Debit,TYPE_Generic,FUN_Retention,QT_Informative"
"How do you transfer an internet subscription when you move house?",en,BE,"CAT_Internet,THEM_Installation,TYPE_Locataire,FUN_Moving,QT_Informative"
"Should you use your own modem or the provider's in Belgium?",en,BE,"CAT_Internet,THEM_Modem,TYPE_Generic,FUN_Consideration,QT_Informative"
"What latency do you need for lag-free online gaming?",en,BE,"CAT_Internet,THEM_Gaming,TYPE_Gamer,FUN_Discovery,QT_Informative"
"Can a landlord refuse a fibre installation?",en,BE,"CAT_Internet,THEM_Installation,TYPE_Locataire,FUN_Purchase,QT_Informative"
"How long does a fibre connection take in Belgium?",en,BE,"CAT_Internet,THEM_Installation,TYPE_Generic,FUN_Purchase,QT_Informative"
