queries,language,country,tags
"Is Mega really the cheapest energy supplier in Belgium?",en,BE,"CAT_Energie,THEM_Prix,TYPE_Menage,FUN_Consideration,QT_Informative,BRAND_Mega"
"How good is Engie Electrabel in 2026?",en,BE,"CAT_Energie,THEM_Generic,TYPE_Menage,FUN_Discovery,QT_Informative,BRAND_Engie"
"Does Luminus charge termination fees?",en,BE,"CAT_Energie,THEM_Resiliation,TYPE_Menage,FUN_Retention,QT_Informative,BRAND_Luminus"
"How much does a fixed TotalEnergies contract cost today?",en,BE,"CAT_Energie,THEM_TarifFixe,THEM_Prix,TYPE_Menage,FUN_Purchase,QT_Informative,BRAND_TotalEnergies"
"What do Bolt customers say in Belgium?",en,BE,"CAT_Energie,THEM_ServiceClient,TYPE_Menage,FUN_Discovery,QT_Informative,BRAND_Bolt"
"Is Ecopower electricity actually produced in Belgium?",en,BE,"CAT_Energie,THEM_Verte,TYPE_Menage,FUN_Consideration,QT_Informative,BRAND_Ecopower"
"Does Eneco still offer three-year fixed price contracts?",en,BE,"CAT_Energie,THEM_TarifFixe,TYPE_Menage,FUN_Consideration,QT_Informative,BRAND_Eneco"
"Does Octa+ charge hidden administrative fees?",en,BE,"CAT_Energie,THEM_Facture,TYPE_Menage,FUN_Consideration,QT_Informative,BRAND_OctaPlus"
"How does the Frank Energie dynamic tariff work?",en,BE,"CAT_Energie,THEM_TarifDynamique,TYPE_Menage,FUN_Discovery,QT_Informative,BRAND_FrankEnergie"
"Does Mega refund settlement balances quickly?",en,BE,"CAT_Energie,THEM_Facture,TYPE_Menage,FUN_Retention,QT_Informative,BRAND_Mega"
"Does Luminus have a special offer for electric cars?",en,BE,"CAT_Energie,THEM_Electricite,TYPE_VEDriver,FUN_Consideration,QT_Informative,BRAND_Luminus"
"How long does switching to Engie Electrabel take?",en,BE,"CAT_Energie,THEM_Migration,TYPE_Menage,FUN_Purchase,QT_Informative,BRAND_Engie"
"Does TotalEnergies buy back solar surplus in Belgium?",en,BE,"CAT_Energie,THEM_Solaire,TYPE_Solaire,FUN_Consideration,QT_Informative,BRAND_TotalEnergies"
"Is Bolt genuinely a zero-margin energy supplier?",en,BE,"CAT_Energie,THEM_Prix,TYPE_Menage,FUN_Consideration,QT_Informative,BRAND_Bolt"
"Is Cociter open to every Walloon household?",en,BE,"CAT_Energie,THEM_Verte,TYPE_Menage,FUN_Discovery,QT_Informative,BRAND_Cociter"
"How do you switch energy supplier in Belgium?",en,BE,"CAT_Energie,THEM_Migration,TYPE_Menage,FUN_Purchase,QT_Informative"
"How much does electricity cost per kWh in Belgium in 2026?",en,BE,"CAT_Energie,THEM_Prix,TYPE_Menage,FUN_Discovery,QT_Informative"
"What is the average Belgian household consumption in kWh?",en,BE,"CAT_Energie,THEM_Facture,TYPE_Menage,FUN_Discovery,QT_Informative"
"How do you read a Belgian electricity bill?",en,BE,"CAT_Energie,THEM_Facture,TYPE_Menage,FUN_Retention,QT_Informative"
"What exactly does the CREG regulate?",en,BE,"CAT_Energie,THEM_Generic,TYPE_Menage,FUN_Discovery,QT_Informative"
"What is a guarantee of origin for green electricity?",en,BE,"CAT_Energie,THEM_Verte,TYPE_Menage,FUN_Discovery,QT_Informative"
"How does the prosumer tariff work in Wallonia?",en,BE,"CAT_Energie,THEM_Solaire,TYPE_Solaire,FUN_Discovery,QT_Informative"
"Who is entitled to the Belgian social energy tariff?",en,BE,"CAT_Energie,THEM_TarifSocial,TYPE_Menage,FUN_Discovery,QT_Informative"
"How can you lower your monthly energy instalment?",en,BE,"CAT_Energie,THEM_Facture,TYPE_Menage,FUN_Retention,QT_Informative"
"What happens if my energy supplier goes bankrupt?",en,BE,"CAT_Energie,THEM_Contrat,TYPE_Menage,FUN_Retention,QT_Informative"
"Does a digital meter actually change my bill?",en,BE,"CAT_Energie,THEM_CompteurNumerique,TYPE_Menage,FUN_Consideration,QT_Informative"
"Can you cancel a Belgian energy contract at any time?",en,BE,"CAT_Energie,THEM_Resiliation,TYPE_Menage,FUN_Retention,QT_Informative"
"What energy grants exist in Wallonia and Flanders in 2026?",en,BE,"CAT_Energie,THEM_Solaire,TYPE_Proprietaire,FUN_Discovery,QT_Informative"
"Why is my energy bill rising even though my usage is stable?",en,BE,"CAT_Energie,THEM_Facture,TYPE_Menage,FUN_Retention,QT_Informative"
