queries,language,country,tags
"How much does the 5G option cost with Orange in Belgium?",en,BE,"CAT_5G,THEM_Prix,TYPE_Generic,FUN_Purchase,QT_Informative,BRAND_Orange"
"Is Base 5G available in every municipality?",en,BE,"CAT_5G,THEM_Couverture,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Base"
"How good is the Telenet 5G box in daily use?",en,BE,"CAT_5G,THEM_FWA,TYPE_Teletravail,FUN_Consideration,QT_Informative,BRAND_Telenet"
"Does Mobile Vikings include 5G in all its plans?",en,BE,"CAT_5G,THEM_Compatibilite,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_MobileVikings"
"Does Digi charge extra for 5G?",en,BE,"CAT_5G,THEM_Prix,TYPE_Generic,FUN_Purchase,QT_Informative,BRAND_Digi"
"What are the measured real 5G speeds on Orange?",en,BE,"CAT_5G,THEM_Debit,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Orange"
"Does the hey! Telenet 5G plan have hidden limits?",en,BE,"CAT_5G,THEM_Data,TYPE_PetitBudget,FUN_Consideration,QT_Informative,BRAND_HeyTelenet"
"What do customers say about Proximus 5G?",en,BE,"CAT_5G,THEM_ServiceClient,TYPE_Generic,FUN_Discovery,QT_Informative,BRAND_Proximus"
"Does Digi 5G work well indoors?",en,BE,"CAT_5G,THEM_Couverture,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Digi"
"Does Scarlet give access to the Proximus 5G network?",en,BE,"CAT_5G,THEM_Compatibilite,TYPE_Generic,FUN_Discovery,QT_Informative,BRAND_Scarlet,BRAND_Proximus"
"How much does Orange 5G home internet cost?",en,BE,"CAT_5G,THEM_FWA,THEM_Prix,TYPE_Teletravail,FUN_Purchase,QT_Informative,BRAND_Orange"
"Does Base offer prepaid 5G?",en,BE,"CAT_5G,THEM_Prepaye,TYPE_PetitBudget,FUN_Consideration,QT_Informative,BRAND_Base"
"Does Telenet limit 5G tethering?",en,BE,"CAT_5G,THEM_Data,TYPE_Teletravail,FUN_Consideration,QT_Informative,BRAND_Telenet"
"Does Youfone offer 5G in Belgium?",en,BE,"CAT_5G,THEM_Compatibilite,TYPE_PetitBudget,FUN_Consideration,QT_Informative,BRAND_Youfone"
"How do I know whether my smartphone supports 5G?",en,BE,"CAT_5G,THEM_Compatibilite,TYPE_Generic,FUN_Purchase,QT_Informative"
"What is the actual 5G coverage in Belgium today?",en,BE,"CAT_5G,THEM_Couverture,TYPE_Generic,FUN_Discovery,QT_Informative"
"Does 5G drain more battery than 4G?",en,BE,"CAT_5G,THEM_Compatibilite,TYPE_Generic,FUN_Consideration,QT_Informative"
"What is the difference between non-standalone and standalone 5G?",en,BE,"CAT_5G,THEM_Debit,TYPE_Generic,FUN_Discovery,QT_Informative"
"Do Belgian authorities consider 5G a health risk?",en,BE,"CAT_5G,THEM_Sante,TYPE_Generic,FUN_Discovery,QT_Informative"
"What does an average 5G plan cost in Belgium in 2026?",en,BE,"CAT_5G,THEM_Prix,TYPE_Generic,FUN_Discovery,QT_Informative"
"Which 5G frequency bands are used in Belgium?",en,BE,"CAT_5G,THEM_Couverture,TYPE_Generic,FUN_Discovery,QT_Informative"
"Can 5G home internet really replace fibre?",en,BE,"CAT_5G,THEM_FWA,TYPE_Teletravail,FUN_Consideration,QT_Informative"
"How do you test your real 5G connection speed?",en,BE,"CAT_5G,THEM_Debit,TYPE_Generic,FUN_Retention,QT_Informative"
"Does 5G roaming work across the whole of Europe?",en,BE,"CAT_5G,THEM_Roaming,TYPE_Voyageur,FUN_Consideration,QT_Informative"
"Why does my 5G drop back to 4G in the city centre?",en,BE,"CAT_5G,THEM_Couverture,TYPE_Generic,FUN_Retention,QT_Informative"
"Do you need a specific plan to use 5G in Belgium?",en,BE,"CAT_5G,THEM_Compatibilite,TYPE_Generic,FUN_Purchase,QT_Informative"
"What does the BIPT report about Belgian operators' 5G speeds?",en,BE,"CAT_5G,THEM_Debit,TYPE_Generic,FUN_Consideration,QT_Informative"
"How much 5G data do you need for daily remote work?",en,BE,"CAT_5G,THEM_Data,TYPE_Teletravail,FUN_Discovery,QT_Informative"
