queries,language,country,tags
"Is Ethias or AG Insurance better for a driver with a malus?",en,BE,"CAT_AssuranceAuto,THEM_Malus,TYPE_Malusse,FUN_Decision,QT_Comparative,BRAND_Ethias,BRAND_AGInsurance"
"Between Yuzzu and Corona Direct, which is easier to buy online?",en,BE,"CAT_AssuranceAuto,THEM_Devis,TYPE_Generic,FUN_Purchase,QT_Comparative,BRAND_Yuzzu,BRAND_CoronaDirect"
"Does Baloise cover electric cars better than AXA?",en,BE,"CAT_AssuranceAuto,THEM_Electrique,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Baloise,BRAND_AXA"
"What is the best alternative to ING for insuring a brand new car?",en,BE,"CAT_AssuranceAuto,THEM_Omnium,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_ING"
"Is KBC or Belfius better when you already bank with them?",en,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_KBC,BRAND_Belfius"
"Between P&V and Ethias, which has better customer service?",en,BE,"CAT_AssuranceAuto,THEM_ServiceClient,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_PV,BRAND_Ethias"
"Does AG Insurance have a good policy for the self-employed?",en,BE,"CAT_AssuranceAuto,THEM_Garanties,TYPE_Independant,FUN_Consideration,QT_Comparative,BRAND_AGInsurance"
"What alternative to Allianz would you suggest on a tight budget?",en,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Allianz"
"Is Touring or Yuzzu better for a young city driver?",en,BE,"CAT_AssuranceAuto,THEM_Jeune,TYPE_JeuneConducteur,FUN_Decision,QT_Comparative,BRAND_Touring,BRAND_Yuzzu"
"How good is AXA car insurance in 2026?",en,BE,"CAT_AssuranceAuto,THEM_Generic,TYPE_Generic,FUN_Discovery,QT_Informative,BRAND_AXA"
"Is Ethias expensive for a young driver?",en,BE,"CAT_AssuranceAuto,THEM_Jeune,TYPE_JeuneConducteur,FUN_Consideration,QT_Informative,BRAND_Ethias"
"How much does comprehensive cover cost with AG Insurance?",en,BE,"CAT_AssuranceAuto,THEM_Omnium,THEM_Prix,TYPE_Generic,FUN_Purchase,QT_Informative,BRAND_AGInsurance"
"What do Corona Direct customers say?",en,BE,"CAT_AssuranceAuto,THEM_ServiceClient,TYPE_Generic,FUN_Discovery,QT_Informative,BRAND_CoronaDirect"
"Does KBC raise the premium after a claim?",en,BE,"CAT_AssuranceAuto,THEM_BonusMalus,TYPE_Generic,FUN_Retention,QT_Informative,BRAND_KBC"
"How do you cancel car insurance with Belfius?",en,BE,"CAT_AssuranceAuto,THEM_Resiliation,TYPE_Generic,FUN_Retention,QT_Informative,BRAND_Belfius"
"Does Touring include home-start breakdown cover?",en,BE,"CAT_AssuranceAuto,THEM_Assistance,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Touring"
"Does Yuzzu offer comprehensive cover with no excess?",en,BE,"CAT_AssuranceAuto,THEM_Franchise,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Yuzzu"
"How long does Ethias take to settle a claim?",en,BE,"CAT_AssuranceAuto,THEM_Sinistre,TYPE_Generic,FUN_Retention,QT_Informative,BRAND_Ethias"
"Does P&V accept drivers whose policy was cancelled?",en,BE,"CAT_AssuranceAuto,THEM_Malus,TYPE_Malusse,FUN_Consideration,QT_Informative,BRAND_PV"
"Does Baloise cover a home charging point?",en,BE,"CAT_AssuranceAuto,THEM_Electrique,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Baloise"
"Does Allianz offer pay-per-kilometre car insurance in Belgium?",en,BE,"CAT_AssuranceAuto,THEM_AuKilometre,TYPE_PetitRouleur,FUN_Consideration,QT_Informative,BRAND_Allianz"
"What is the average AXA premium for a city car?",en,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_Generic,FUN_Purchase,QT_Informative,BRAND_AXA"
"Does AG Insurance provide a replacement car as standard?",en,BE,"CAT_AssuranceAuto,THEM_Assistance,TYPE_Famille,FUN_Consideration,QT_Informative,BRAND_AGInsurance"
"Does Federale Assurance really pay an annual rebate?",en,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_Generic,FUN_Retention,QT_Informative,BRAND_Federale"
"How does the bonus-malus system work in Belgium?",en,BE,"CAT_AssuranceAuto,THEM_BonusMalus,TYPE_Generic,FUN_Discovery,QT_Informative"
"What does car insurance cost on average in Belgium in 2026?",en,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_Generic,FUN_Discovery,QT_Informative"
"What is the difference between third party, mini-omnium and full omnium?",en,BE,"CAT_AssuranceAuto,THEM_Garanties,TYPE_Generic,FUN_Discovery,QT_Informative"
"How can you estimate your car insurance premium before requesting a quote?",en,BE,"CAT_AssuranceAuto,THEM_Devis,TYPE_Generic,FUN_Purchase,QT_Informative"
"Which criteria do Belgian insurers use to set a premium?",en,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_Generic,FUN_Discovery,QT_Informative"
"What can you do if you disagree with your Belgian car insurer?",en,BE,"CAT_AssuranceAuto,THEM_Sinistre,TYPE_Generic,FUN_Retention,QT_Informative"
"How long does a malus stay on your record in Belgium?",en,BE,"CAT_AssuranceAuto,THEM_Malus,TYPE_Malusse,FUN_Discovery,QT_Informative"
"When can you cancel car insurance in Belgium?",en,BE,"CAT_AssuranceAuto,THEM_Resiliation,TYPE_Generic,FUN_Retention,QT_Informative"
"What exactly does driver protection cover?",en,BE,"CAT_AssuranceAuto,THEM_Garanties,TYPE_Generic,FUN_Discovery,QT_Informative"
"Should you report a minor bump to your insurer?",en,BE,"CAT_AssuranceAuto,THEM_Sinistre,TYPE_Generic,FUN_Retention,QT_Informative"
"How do you get the green card and insurance certificate in Belgium?",en,BE,"CAT_AssuranceAuto,THEM_Devis,TYPE_Generic,FUN_Purchase,QT_Informative"
"Is an electric car more expensive to insure?",en,BE,"CAT_AssuranceAuto,THEM_Electrique,TYPE_Generic,FUN_Consideration,QT_Informative"
"What does the FSMA say about insurance comparison sites in Belgium?",en,BE,"CAT_AssuranceAuto,THEM_Devis,TYPE_Generic,FUN_Discovery,QT_Informative"
"How does car insurance work when you lend your car to someone?",en,BE,"CAT_AssuranceAuto,THEM_Garanties,TYPE_Famille,FUN_Discovery,QT_Informative"
