queries,language,country,tags
"Does BNP Paribas Fortis still charge account maintenance fees?",en,BE,"CAT_Banque,THEM_Frais,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_BNPParibasFortis"
"What savings rate does Belfius offer today?",en,BE,"CAT_Banque,THEM_Taux,TYPE_Epargnant,FUN_Purchase,QT_Informative,BRAND_Belfius"
"What do ING customers in Belgium say?",en,BE,"CAT_Banque,THEM_ServiceClient,TYPE_Generic,FUN_Discovery,QT_Informative,BRAND_ING"
"Does Argenta really have lower banking fees?",en,BE,"CAT_Banque,THEM_Frais,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Argenta"
"Does Keytrade charge custody fees on securities?",en,BE,"CAT_Banque,THEM_Investissement,TYPE_Epargnant,FUN_Consideration,QT_Informative,BRAND_Keytrade"
"How do you open a Revolut account from Belgium?",en,BE,"CAT_Banque,THEM_Ouverture,TYPE_Jeune,FUN_Purchase,QT_Informative,BRAND_Revolut"
"Does Crelan still have branches in Wallonia?",en,BE,"CAT_Banque,THEM_Agence,TYPE_Senior,FUN_Consideration,QT_Informative,BRAND_Crelan"
"Does Beobank offer a free credit card?",en,BE,"CAT_Banque,THEM_Carte,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Beobank"
"Is MeDirect covered by the Belgian deposit guarantee?",en,BE,"CAT_Banque,THEM_Securite,TYPE_Epargnant,FUN_Consideration,QT_Informative,BRAND_MeDirect"
"Does Hello bank! offer a business account?",en,BE,"CAT_Banque,THEM_ComptePro,TYPE_Independant,FUN_Consideration,QT_Informative,BRAND_Hellobank"
"What fees does Trade Republic charge a Belgian investor?",en,BE,"CAT_Banque,THEM_Investissement,TYPE_Epargnant,FUN_Purchase,QT_Informative,BRAND_TradeRepublic"
"Is VDK genuinely a sustainable bank?",en,BE,"CAT_Banque,THEM_Securite,TYPE_Generic,FUN_Discovery,QT_Informative,BRAND_VDK"
"What is the current mortgage rate at BNP Paribas Fortis?",en,BE,"CAT_Banque,THEM_Hypothecaire,TYPE_Famille,FUN_Purchase,QT_Informative,BRAND_BNPParibasFortis"
"Does N26 work for a salary paid in Belgium?",en,BE,"CAT_Banque,THEM_CompteCourant,TYPE_Jeune,FUN_Consideration,QT_Informative,BRAND_N26"
"How does the deposit guarantee work in Belgium?",en,BE,"CAT_Banque,THEM_Securite,TYPE_Epargnant,FUN_Discovery,QT_Informative"
"What does a current account cost on average in Belgium in 2026?",en,BE,"CAT_Banque,THEM_Frais,TYPE_Generic,FUN_Discovery,QT_Informative"
"What is the average Belgian savings account rate today?",en,BE,"CAT_Banque,THEM_Taux,TYPE_Epargnant,FUN_Discovery,QT_Informative"
"How does withholding tax on savings work in Belgium?",en,BE,"CAT_Banque,THEM_Epargne,TYPE_Epargnant,FUN_Discovery,QT_Informative"
"How does the Belgian bank switching service work?",en,BE,"CAT_Banque,THEM_Ouverture,TYPE_Generic,FUN_Retention,QT_Informative"
"What documents do you need to open a bank account in Belgium?",en,BE,"CAT_Banque,THEM_Ouverture,TYPE_Expat,FUN_Purchase,QT_Informative"
"What does the FSMA say about Belgian banking fees?",en,BE,"CAT_Banque,THEM_Frais,TYPE_Generic,FUN_Discovery,QT_Informative"
"How do you declare a foreign bank account to the Belgian tax office?",en,BE,"CAT_Banque,THEM_Etranger,TYPE_Expat,FUN_Retention,QT_Informative"
"What is the difference between a current account and a regulated savings account?",en,BE,"CAT_Banque,THEM_Epargne,TYPE_Generic,FUN_Discovery,QT_Informative"
"How do you get a mortgage with a limited deposit in Belgium?",en,BE,"CAT_Banque,THEM_Hypothecaire,TYPE_Famille,FUN_Purchase,QT_Informative"
"What can you do about a dispute with your Belgian bank?",en,BE,"CAT_Banque,THEM_ServiceClient,TYPE_Generic,FUN_Retention,QT_Informative"
"How long does opening a business account take in Belgium?",en,BE,"CAT_Banque,THEM_ComptePro,TYPE_Independant,FUN_Purchase,QT_Informative"
"Why are Belgian banks closing their branches?",en,BE,"CAT_Banque,THEM_Agence,TYPE_Senior,FUN_Discovery,QT_Informative"
"Is pension saving still tax-efficient in Belgium in 2026?",en,BE,"CAT_Banque,THEM_Investissement,TYPE_Epargnant,FUN_Consideration,QT_Informative"
