queries,language,country,tags
"Is Digi or Mobile Vikings better for a heavy-usage student?",en,BE,"CAT_Mobile,THEM_Data,TYPE_Etudiant,FUN_Decision,QT_Comparative,BRAND_Digi,BRAND_MobileVikings"
"How good is Digi in Belgium in 2026?",en,BE,"CAT_Mobile,THEM_Generic,TYPE_Generic,FUN_Discovery,QT_Informative,BRAND_Digi"
"Is the Base network reliable everywhere in Belgium?",en,BE,"CAT_Mobile,THEM_Couverture,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Base"
"How much does a Proximus unlimited data plan cost?",en,BE,"CAT_Mobile,THEM_Prix,TYPE_GrosConsommateur,FUN_Purchase,QT_Informative,BRAND_Proximus"
"Does Orange still charge activation fees in Belgium?",en,BE,"CAT_Mobile,THEM_Prix,TYPE_Generic,FUN_Purchase,QT_Informative,BRAND_Orange"
"What do Mobile Vikings customers actually say?",en,BE,"CAT_Mobile,THEM_ServiceClient,TYPE_Generic,FUN_Discovery,QT_Informative,BRAND_MobileVikings"
"Does Telenet raise its prices every year?",en,BE,"CAT_Mobile,THEM_Prix,TYPE_Generic,FUN_Retention,QT_Informative,BRAND_Telenet"
"Does hey! Telenet include 5G?",en,BE,"CAT_Mobile,THEM_5G,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_HeyTelenet"
"Does Scarlet run on the Proximus network?",en,BE,"CAT_Mobile,THEM_Reseau,TYPE_Generic,FUN_Discovery,QT_Informative,BRAND_Scarlet,BRAND_Proximus"
"How do you cancel a Base contract without a fee?",en,BE,"CAT_Mobile,THEM_Engagement,TYPE_Generic,FUN_Retention,QT_Informative,BRAND_Base"
"Does Youfone have French-speaking customer support?",en,BE,"CAT_Mobile,THEM_ServiceClient,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Youfone"
"Is roaming outside Europe expensive with Proximus?",en,BE,"CAT_Mobile,THEM_Roaming,TYPE_Voyageur,FUN_Consideration,QT_Informative,BRAND_Proximus"
"Does Digi cover the whole of Belgium with its own network?",en,BE,"CAT_Mobile,THEM_Couverture,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Digi"
"How long does porting a number to Orange take?",en,BE,"CAT_Mobile,THEM_Portabilite,TYPE_Generic,FUN_Purchase,QT_Informative,BRAND_Orange"
"Does Lycamobile offer no-commitment plans in Belgium?",en,BE,"CAT_Mobile,THEM_Engagement,TYPE_Expat,FUN_Consideration,QT_Informative,BRAND_Lycamobile"
"Does Mobile Vikings support eSIM?",en,BE,"CAT_Mobile,THEM_eSIM,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_MobileVikings"
"How does number portability work in Belgium?",en,BE,"CAT_Mobile,THEM_Portabilite,TYPE_Generic,FUN_Purchase,QT_Informative"
"What does an average mobile plan cost in Belgium in 2026?",en,BE,"CAT_Mobile,THEM_Prix,TYPE_Generic,FUN_Discovery,QT_Informative"
"What exactly is an MVNO?",en,BE,"CAT_Mobile,THEM_Generic,TYPE_Generic,FUN_Discovery,QT_Informative"
"What are the current EU roaming rules?",en,BE,"CAT_Mobile,THEM_Roaming,TYPE_Voyageur,FUN_Consideration,QT_Informative"
"How do you activate an eSIM on a smartphone in Belgium?",en,BE,"CAT_Mobile,THEM_eSIM,TYPE_Generic,FUN_Purchase,QT_Informative"
"What does the BIPT say about Belgian mobile network quality?",en,BE,"CAT_Mobile,THEM_Reseau,TYPE_Generic,FUN_Consideration,QT_Informative"
"Can I keep my number when I switch operator?",en,BE,"CAT_Mobile,THEM_Portabilite,TYPE_Generic,FUN_Purchase,QT_Informative"
"What notice period applies when cancelling a mobile contract in Belgium?",en,BE,"CAT_Mobile,THEM_Engagement,TYPE_Generic,FUN_Retention,QT_Informative"
"How can you lower your mobile bill without switching operator?",en,BE,"CAT_Mobile,THEM_Prix,TYPE_Generic,FUN_Retention,QT_Informative"
"Is 5G genuinely useful day to day in Belgium?",en,BE,"CAT_Mobile,THEM_5G,TYPE_Generic,FUN_Discovery,QT_Informative"
"How much data do you actually need per month for normal use?",en,BE,"CAT_Mobile,THEM_Data,TYPE_Generic,FUN_Discovery,QT_Informative"
"What can you do about a dispute with a Belgian telecom operator?",en,BE,"CAT_Mobile,THEM_ServiceClient,TYPE_Generic,FUN_Retention,QT_Informative"
"Why is my mobile connection slow in certain municipalities?",en,BE,"CAT_Mobile,THEM_Reseau,TYPE_Generic,FUN_Consideration,QT_Informative"
"Is prepaid cheaper than a monthly plan in Belgium?",en,BE,"CAT_Mobile,THEM_Prepaye,TYPE_PetitBudget,FUN_Consideration,QT_Informative"
