queries,language,country,tags
"Does the MG3 hybrid stand up to the Toyota Yaris?",en,BE,"CAT_Citadine,THEM_Hybride,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_MG3,BRAND_ToyotaYaris"
"Between a Peugeot e-208 and a Renault 5 E-Tech, which has the better real range?",en,BE,"CAT_Citadine,THEM_Autonomie,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_PeugeotE208,BRAND_Renault5"
"Is a used Seat Ibiza or a used Volkswagen Polo the smarter buy?",en,BE,"CAT_Citadine,THEM_Occasion,TYPE_Budget,FUN_Decision,QT_Comparative,BRAND_SeatIbiza,BRAND_VolkswagenPolo"
"What is the best alternative to the electric Fiat 500 under 25,000 euros?",en,BE,"CAT_Citadine,THEM_Electrique,THEM_Prix,TYPE_Budget,FUN_Consideration,QT_Comparative,BRAND_Fiat500e"
"Between a Dacia Spring and a Citroen e-C3, which works out cheaper overall?",en,BE,"CAT_Citadine,THEM_Electrique,THEM_Prix,TYPE_Budget,FUN_Decision,QT_Comparative,BRAND_DaciaSpring,BRAND_CitroenEC3"
"Is a Honda Jazz or a Toyota Yaris better for a senior driver?",en,BE,"CAT_Citadine,THEM_Confort,TYPE_Senior,FUN_Decision,QT_Comparative,BRAND_HondaJazz,BRAND_ToyotaYaris"
"Which city car best replaces a Ford Fiesta today?",en,BE,"CAT_Citadine,THEM_Generic,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_FordFiesta"
"Recommend an alternative to the Mini Cooper with a bigger boot.",en,BE,"CAT_Citadine,THEM_Coffre,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_MiniCooper"
"Between a Renault Clio and a Volkswagen Polo, which is more reliable past 150,000 km?",en,BE,"CAT_Citadine,THEM_Fiabilite,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_RenaultClio,BRAND_VolkswagenPolo"
"Is a Skoda Fabia or a Seat Ibiza better for a family of three?",en,BE,"CAT_Citadine,THEM_Coffre,TYPE_Famille,FUN_Decision,QT_Comparative,BRAND_SkodaFabia,BRAND_SeatIbiza"
"Is the Hyundai i10 a better first car than the Kia Picanto?",en,BE,"CAT_Citadine,THEM_Prix,TYPE_JeuneConducteur,FUN_FirstCar,QT_Comparative,BRAND_HyundaiI10,BRAND_KiaPicanto"
"Between a Toyota Yaris Cross and a Renault Captur, which is still city-car sized?",en,BE,"CAT_Citadine,THEM_Stationnement,TYPE_Urbain,FUN_Consideration,QT_Comparative,BRAND_ToyotaYarisCross,BRAND_RenaultCaptur"
"What alternative to the Volkswagen ID.3 would you suggest for mostly city driving?",en,BE,"CAT_Citadine,THEM_Electrique,TYPE_Urbain,FUN_Consideration,QT_Comparative,BRAND_VolkswagenID3"
"Is a used Nissan Micra or a used Suzuki Swift the better buy?",en,BE,"CAT_Citadine,THEM_Occasion,TYPE_Budget,FUN_Decision,QT_Comparative,BRAND_NissanMicra,BRAND_SuzukiSwift"
"Between a Peugeot 208 and a Citroen C3, which is cheaper to run?",en,BE,"CAT_Citadine,THEM_Entretien,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_Peugeot208,BRAND_CitroenC3"
"What is the best alternative to the Toyota Yaris hybrid in Belgium?",en,BE,"CAT_Citadine,THEM_Hybride,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_ToyotaYaris"
"Is a Renault Twingo E-Tech or a Dacia Spring better on a small electric budget?",en,BE,"CAT_Citadine,THEM_Electrique,THEM_Prix,TYPE_Budget,FUN_Decision,QT_Comparative,BRAND_RenaultTwingo,BRAND_DaciaSpring"
"Is the Renault Clio reliable past 100,000 km?",en,BE,"CAT_Citadine,THEM_Fiabilite,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_RenaultClio"
"How good is the Dacia Sandero in 2026?",en,BE,"CAT_Citadine,THEM_Generic,TYPE_Generic,FUN_Discovery,QT_Informative,BRAND_DaciaSandero"
"How much does a new Toyota Yaris hybrid cost in Belgium?",en,BE,"CAT_Citadine,THEM_Prix,TYPE_Generic,FUN_Purchase,QT_Informative,BRAND_ToyotaYaris"
"Does the Peugeot 208 have known engine problems?",en,BE,"CAT_Citadine,THEM_Fiabilite,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Peugeot208"
"What is the real winter range of a Renault 5 E-Tech?",en,BE,"CAT_Citadine,THEM_Autonomie,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Renault5"
"Is the Volkswagen Polo still a good used buy?",en,BE,"CAT_Citadine,THEM_Occasion,TYPE_Budget,FUN_Consideration,QT_Informative,BRAND_VolkswagenPolo"
"How much does servicing a Citroen C3 cost in Belgium?",en,BE,"CAT_Citadine,THEM_Entretien,TYPE_Generic,FUN_Retention,QT_Informative,BRAND_CitroenC3"
"Is the Fiat 500e suitable for long journeys?",en,BE,"CAT_Citadine,THEM_Autonomie,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Fiat500e"
"What do Kia Picanto owners actually say about it?",en,BE,"CAT_Citadine,THEM_Fiabilite,TYPE_Generic,FUN_Discovery,QT_Informative,BRAND_KiaPicanto"
"Is the Dacia Spring safe according to Euro NCAP?",en,BE,"CAT_Citadine,THEM_Securite,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_DaciaSpring"
"What is the real-world fuel consumption of a Toyota Aygo X?",en,BE,"CAT_Citadine,THEM_Conso,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_ToyotaAygoX"
"Does the Skoda Fabia suffer from automatic gearbox problems?",en,BE,"CAT_Citadine,THEM_Automatique,THEM_Fiabilite,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_SkodaFabia"
"What is a five-year-old Opel Corsa worth in Belgium?",en,BE,"CAT_Citadine,THEM_Revente,TYPE_Generic,FUN_Retention,QT_Informative,BRAND_OpelCorsa"
"Is the MG3 a sound choice against the Japanese brands?",en,BE,"CAT_Citadine,THEM_Fiabilite,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_MG3"
"Does the Hyundai i20 come with a good warranty in Belgium?",en,BE,"CAT_Citadine,THEM_Garantie,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_HyundaiI20"
"How much does running a city car cost in Belgium in 2026?",en,BE,"CAT_Citadine,THEM_Prix,TYPE_Generic,FUN_Discovery,QT_Informative"
"How does the Belgian registration tax work for a small car?",en,BE,"CAT_Citadine,THEM_Fiscalite,TYPE_Generic,FUN_Purchase,QT_Informative"
"What incentives are still available for buying an electric car in Belgium?",en,BE,"CAT_Citadine,THEM_Fiscalite,THEM_Electrique,TYPE_Generic,FUN_Purchase,QT_Informative"
"Is an electric city car worth it if you only drive 10,000 km a year?",en,BE,"CAT_Citadine,THEM_Electrique,THEM_Prix,TYPE_SecondeVoiture,FUN_Consideration,QT_Informative"
"What exactly counts as a city car?",en,BE,"CAT_Citadine,THEM_Generic,TYPE_Generic,FUN_Discovery,QT_Informative"
"How do you check the history of a used city car in Belgium?",en,BE,"CAT_Citadine,THEM_Occasion,TYPE_Generic,FUN_Purchase,QT_Informative"
"What are the current low emission zone rules in Brussels and Antwerp?",en,BE,"CAT_Citadine,THEM_Fiscalite,TYPE_Urbain,FUN_Consideration,QT_Informative"
"How much does insuring a small car cost for a young driver in Belgium?",en,BE,"CAT_Citadine,THEM_Assurance,TYPE_JeuneConducteur,FUN_Purchase,QT_Informative"
"Why have city cars become so expensive?",en,BE,"CAT_Citadine,THEM_Prix,TYPE_Generic,FUN_Discovery,QT_Informative"
"Should you still buy a diesel city car in 2026?",en,BE,"CAT_Citadine,THEM_Conso,TYPE_Generic,FUN_Consideration,QT_Informative"
"How long does the battery of an electric city car actually last?",en,BE,"CAT_Citadine,THEM_Electrique,THEM_Fiabilite,TYPE_Generic,FUN_Retention,QT_Informative"
"How can you cut the fuel consumption of a small car in town?",en,BE,"CAT_Citadine,THEM_Conso,TYPE_Urbain,FUN_Retention,QT_Informative"
"What should you check before buying a used city car from a private seller?",en,BE,"CAT_Citadine,THEM_Occasion,TYPE_Generic,FUN_Purchase,QT_Informative"
"What is the yearly maintenance budget for a city car in Belgium?",en,BE,"CAT_Citadine,THEM_Entretien,TYPE_Generic,FUN_Retention,QT_Informative"
"How much value does a city car lose over five years?",en,BE,"CAT_Citadine,THEM_Revente,TYPE_Generic,FUN_Retention,QT_Informative"
