queries,language,country,tags
"Find me second-hand vans that still come with a warranty.",en,BE,"CAT_Auto,THEM_Occasion,THEM_Fiabilite,TYPE_PME,FUN_Purchase,QT_Comparative"
"Suggest a van that's cheap to insure for a young freelancer.",en,BE,"CAT_Auto,THEM_Fourgonnette,THEM_Prix,TYPE_Independant,FUN_Purchase,QT_Comparative"
"Is an automatic or a manual gearbox better on an urban delivery van?",en,BE,"CAT_Auto,THEM_Fourgonnette,THEM_Conso,TYPE_Livreur,FUN_Consideration,QT_Comparative"
"A carpenter carries long panels, which van fits that job?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_VolumeCoffre,TYPE_Artisan,FUN_Decision,QT_Comparative"
"I want to reclaim the VAT on my work vehicle, which type of van should I choose?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_TVA,TYPE_Independant,FUN_Consideration,QT_Comparative"
"Among current electric vans, which ones offer the highest payload?",en,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_ChargeUtile,TYPE_Livreur,FUN_Discovery,QT_Comparative"
"List the most reliable small vans for heavy city use.",en,BE,"CAT_Auto,THEM_Fourgonnette,THEM_Fiabilite,TYPE_Livreur,FUN_Consideration,QT_Comparative"
"For carrying fodder, is a pickup enough or is a flatbed needed?",en,BE,"CAT_Auto,THEM_PickUp,THEM_ChargeUtile,TYPE_Agriculteur,FUN_Consideration,QT_Comparative"
"Is a Renault Master or a Fiat Ducato the better van for a craftsman?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_ChargeUtile,TYPE_Artisan,FUN_Decision,QT_Comparative,BRAND_RenaultMaster,BRAND_FiatDucato"
"Between a Ford Transit and a Mercedes Sprinter, which holds up better at high mileage?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiabilite,TYPE_PME,FUN_Consideration,QT_Comparative,BRAND_FordTransit,BRAND_MercedesSprinter"
"What's the best alternative to the Renault Kangoo for a freelancer?",en,BE,"CAT_Auto,THEM_Fourgonnette,THEM_Prix,TYPE_Independant,FUN_Consideration,QT_Comparative,BRAND_RenaultKangoo"
"I'm torn between a Citroën Berlingo and a Peugeot Partner, which has the bigger load space?",en,BE,"CAT_Auto,THEM_Fourgonnette,THEM_VolumeCoffre,TYPE_Independant,FUN_Decision,QT_Comparative,BRAND_CitroenBerlingo,BRAND_PeugeotPartner"
"Recommend a van as tough as the Volkswagen Crafter but cheaper.",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Prix,TYPE_Artisan,FUN_Consideration,QT_Comparative,BRAND_VolkswagenCrafter"
"Is a Peugeot Boxer a better bet than a Citroën Jumper for a mover?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_VolumeCoffre,TYPE_Demenageur,FUN_Decision,QT_Comparative,BRAND_PeugeotBoxer,BRAND_CitroenJumper"
"Between a Toyota Hilux and a Ford Ranger, which copes better with farm terrain?",en,BE,"CAT_Auto,THEM_PickUp,THEM_Fiabilite,TYPE_Agriculteur,FUN_Decision,QT_Comparative,BRAND_ToyotaHilux,BRAND_FordRanger"
"What alternative to the Volkswagen Amarok can tow a heavy trailer?",en,BE,"CAT_Auto,THEM_PickUp,THEM_ChargeUtile,TYPE_Agriculteur,FUN_Consideration,QT_Comparative,BRAND_VolkswagenAmarok"
"Is the Ford E-Transit a better choice than the Mercedes eSprinter for an urban fleet?",en,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Autonomie,TYPE_Societe,FUN_Decision,QT_Comparative,BRAND_FordETransit,BRAND_MercedeseSprinter"
"I deliver in the city every day, is an Opel Vivaro-e or a Peugeot e-Expert the better van?",en,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Autonomie,TYPE_Livreur,FUN_Decision,QT_Comparative,BRAND_OpelVivaroE,BRAND_PeugeoteExpert"
"What's the best alternative to the Fiat Ducato on a tight budget?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Prix,TYPE_Independant,FUN_Consideration,QT_Comparative,BRAND_FiatDucato"
"Between a Volkswagen Caddy and a Ford Transit Connect, which uses less fuel?",en,BE,"CAT_Auto,THEM_Fourgonnette,THEM_Conso,TYPE_Independant,FUN_Consideration,QT_Comparative,BRAND_VolkswagenCaddy,BRAND_FordTransitConnect"
"Is a Renault Trafic a better fit than a Volkswagen Transporter for an SME?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiabilite,TYPE_PME,FUN_Decision,QT_Comparative,BRAND_RenaultTrafic,BRAND_VolkswagenTransporter"
"Does the Toyota Proace City really match the Opel Combo for a craftsman?",en,BE,"CAT_Auto,THEM_Fourgonnette,THEM_ChargeUtile,TYPE_Artisan,FUN_Consideration,QT_Comparative,BRAND_ToyotaProaceCity,BRAND_OpelCombo"
"Suggest an alternative to the Mercedes Sprinter for a mover who covers big distances.",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiabilite,TYPE_Demenageur,FUN_Consideration,QT_Comparative,BRAND_MercedesSprinter"
"Is there any real difference in daily use between a MAN TGE and a Volkswagen Crafter?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiabilite,TYPE_PME,FUN_Consideration,QT_Comparative,BRAND_ManTGE,BRAND_VolkswagenCrafter"
"I'm hesitating between a used Fiat Doblo and a used Citroën Berlingo, which ages better?",en,BE,"CAT_Auto,THEM_Occasion,THEM_Fiabilite,TYPE_Independant,FUN_Consideration,QT_Comparative,BRAND_FiatDoblo,BRAND_CitroenBerlingo"
"What alternative to the Ford Transit offers more volume for the same price?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_VolumeCoffre,TYPE_Livreur,FUN_Consideration,QT_Comparative,BRAND_FordTransit"
"Should I pick a Maxus eDeliver 3 or a Toyota Proace Electric for last-mile work?",en,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Autonomie,TYPE_Livreur,FUN_Decision,QT_Comparative,BRAND_MaxusEDeliver3,BRAND_ToyotaProaceElectric"
"Is the Renault Kangoo E-Tech cheaper to run than a diesel Renault Kangoo for a freelancer?",en,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Conso,TYPE_Independant,FUN_Decision,QT_Comparative,BRAND_RenaultKangooETech,BRAND_RenaultKangoo"
"In daily use, is the Peugeot Rifter more versatile than the Volkswagen Caddy?",en,BE,"CAT_Auto,THEM_Compact,THEM_VolumeCoffre,TYPE_Independant,FUN_Consideration,QT_Comparative,BRAND_PeugeotRifter,BRAND_VolkswagenCaddy"
"I'm after a pickup cheaper than the Isuzu D-Max, what would work?",en,BE,"CAT_Auto,THEM_PickUp,THEM_Prix,TYPE_Agriculteur,FUN_Consideration,QT_Comparative,BRAND_IsuzuDMax"
"As a base for a refrigerated van, is the Renault Master or the Ford Transit better?",en,BE,"CAT_Auto,THEM_CamionnetteFrigo,THEM_ChargeUtile,TYPE_Livreur,FUN_Decision,QT_Comparative,BRAND_RenaultMaster,BRAND_FordTransit"
"What's the best alternative to the Peugeot Partner on a lease for an SME?",en,BE,"CAT_Auto,THEM_Fourgonnette,THEM_Leasing,TYPE_PME,FUN_Decision,QT_Comparative,BRAND_PeugeotPartner"
"Which costs less to maintain, a used Citroën Jumper or a used Mercedes Sprinter?",en,BE,"CAT_Auto,THEM_Occasion,THEM_Prix,TYPE_Artisan,FUN_Consideration,QT_Comparative,BRAND_CitroenJumper,BRAND_MercedesSprinter"
"Is the Fiat Ducato still reliable past 200,000 km?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiabilite,TYPE_Artisan,FUN_Consideration,QT_Informative,BRAND_FiatDucato"
"What do professional drivers think of the Mercedes Sprinter?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiabilite,TYPE_PME,FUN_Consideration,QT_Informative,BRAND_MercedesSprinter"
"How much fuel does a Ford Transit really use on the motorway?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Conso,TYPE_Livreur,FUN_Consideration,QT_Informative,BRAND_FordTransit"
"How much can a Renault Master L3H2 actually carry?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_ChargeUtile,TYPE_Demenageur,FUN_Consideration,QT_Informative,BRAND_RenaultMaster"
"Does the Volkswagen Crafter suffer from recurring breakdowns?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiabilite,TYPE_PME,FUN_Consideration,QT_Informative,BRAND_VolkswagenCrafter"
"How many kilometres does a Ford E-Transit really do in winter?",en,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Autonomie,TYPE_Livreur,FUN_Consideration,QT_Informative,BRAND_FordETransit"
"Is the Peugeot Boxer a good choice for an independent mover?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_VolumeCoffre,TYPE_Demenageur,FUN_Consideration,QT_Informative,BRAND_PeugeotBoxer"
"How much does yearly servicing on a Citroën Berlingo van cost?",en,BE,"CAT_Auto,THEM_Fourgonnette,THEM_Prix,TYPE_Independant,FUN_Retention,QT_Informative,BRAND_CitroenBerlingo"
"What problems come up most often on the Renault Trafic?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiabilite,TYPE_Artisan,FUN_Consideration,QT_Informative,BRAND_RenaultTrafic"
"Does the Toyota Hilux really deserve its indestructible reputation?",en,BE,"CAT_Auto,THEM_PickUp,THEM_Fiabilite,TYPE_Agriculteur,FUN_Consideration,QT_Informative,BRAND_ToyotaHilux"
"Does a Volkswagen Transporter drink a lot of fuel in heavy professional use?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Conso,TYPE_PME,FUN_Consideration,QT_Informative,BRAND_VolkswagenTransporter"
"Is the Maxus eDeliver 3 enough for a courier covering 150 km a day?",en,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Autonomie,TYPE_Livreur,FUN_Consideration,QT_Informative,BRAND_MaxusEDeliver3"
"How good is the Opel Combo in its panel-van version?",en,BE,"CAT_Auto,THEM_Fourgonnette,THEM_VolumeCoffre,TYPE_Independant,FUN_Consideration,QT_Informative,BRAND_OpelCombo"
"Can a Ford Ranger be written off as a work vehicle in Belgium?",en,BE,"CAT_Auto,THEM_PickUp,THEM_Fiscalite,TYPE_Societe,FUN_Consideration,QT_Informative,BRAND_FordRanger"
"What are the weak points of the Peugeot e-Expert according to owners?",en,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Fiabilite,TYPE_Livreur,FUN_Consideration,QT_Informative,BRAND_PeugeoteExpert"
"How does VAT deduction work on a work van in Belgium?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_TVA,TYPE_Independant,FUN_Discovery,QT_Informative"
"What requirements must a vehicle meet to be homologated as a light commercial vehicle in 2026?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiscalite,TYPE_Societe,FUN_Discovery,QT_Informative"
"In 2026, is a van still 100% tax-deductible for a Belgian company?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiscalite,TYPE_Societe,FUN_Consideration,QT_Informative"
"How often does a commercial van need to pass technical inspection?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiabilite,TYPE_Independant,FUN_Retention,QT_Informative"
"How does an operating lease work for a work vehicle?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Leasing,TYPE_PME,FUN_Discovery,QT_Informative"
"Will diesel vans still be allowed into the Brussels low-emission zone in 2026?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiscalite,TYPE_Livreur,FUN_Discovery,QT_Informative"
"How much does it cost to install charging points for a fleet of electric vans?",en,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Autonomie,TYPE_Societe,FUN_Consideration,QT_Informative"
"Do I need a special licence to drive a 3.5-tonne van?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_ChargeUtile,TYPE_Demenageur,FUN_Discovery,QT_Informative"
"Before buying a used van, which documents should I ask for?",en,BE,"CAT_Auto,THEM_Occasion,THEM_Fiabilite,TYPE_Independant,FUN_Purchase,QT_Informative"
"How do I work out the real payload of a van once it's been fitted out?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_ChargeUtile,TYPE_Artisan,FUN_Consideration,QT_Informative"
"What grants are available in Belgium for an electric van in 2026?",en,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Fiscalite,TYPE_PME,FUN_Discovery,QT_Informative"
"Is leasing a van more tax-efficient than buying one in 2026?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Leasing,TYPE_Societe,FUN_Consideration,QT_Informative"
"What should I check on a van before a long trip fully loaded?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiabilite,TYPE_Livreur,FUN_Retention,QT_Informative"
"How can I insure a commercial van at the best price?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Prix,TYPE_Independant,FUN_Retention,QT_Informative"
"What range should I aim for when swapping a diesel van for an electric one?",en,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Autonomie,TYPE_Livreur,FUN_Consideration,QT_Informative"
