queries,language,country,tags
"Between a big estate and a seven-seat SUV, which one swallows holiday luggage better?",en,BE,"CAT_Auto,THEM_Break,THEM_Coffre,TYPE_GrandeFamille,FUN_Consideration,QT_Comparative"
"Give me the most reliable used family cars under €15,000.",en,BE,"CAT_Auto,THEM_Occasion,THEM_Fiabilite,TYPE_BudgetServe,FUN_Decision,QT_Comparative"
"Is a Peugeot 5008 or a Skoda Kodiaq better for a large family?",en,BE,"CAT_Auto,THEM_SevenSeater,THEM_Espace,TYPE_GrandeFamille,FUN_Decision,QT_Comparative,BRAND_Peugeot5008,BRAND_SkodaKodiaq"
"Between a Dacia Jogger and a Volkswagen Touran, which makes more sense as a seven-seater?",en,BE,"CAT_Auto,THEM_SevenSeater,THEM_Prix,TYPE_GrandeFamille,FUN_Decision,QT_Comparative,BRAND_DaciaJogger,BRAND_VolkswagenTouran"
"Between a Kia Sorento and a Hyundai Santa Fe, which one ages better?",en,BE,"CAT_Auto,THEM_SUVFamilial,THEM_Fiabilite,TYPE_Famille,FUN_Consideration,QT_Comparative,BRAND_KiaSorento,BRAND_HyundaiSantaFe"
"Is the Ford S-Max a better pick than the Renault Espace for carrying seven people?",en,BE,"CAT_Auto,THEM_SevenSeater,THEM_Confort,TYPE_GrandeFamille,FUN_Decision,QT_Comparative,BRAND_FordSMax,BRAND_RenaultEspace"
"Does the Skoda Octavia Combi match the Volkswagen Passat Variant on boot space?",en,BE,"CAT_Auto,THEM_Break,THEM_Coffre,TYPE_Famille,FUN_Consideration,QT_Comparative,BRAND_SkodaOctaviaCombi,BRAND_VolkswagenPassatVariant"
"What is the best used alternative to the Peugeot 5008?",en,BE,"CAT_Auto,THEM_Occasion,THEM_Prix,TYPE_Famille,FUN_Consideration,QT_Comparative,BRAND_Peugeot5008"
"If I want more comfort, what should I buy instead of a Dacia Jogger?",en,BE,"CAT_Auto,THEM_SevenSeater,THEM_Confort,TYPE_GrandeFamille,FUN_Consideration,QT_Comparative,BRAND_DaciaJogger"
"What is the most reliable alternative to the Volkswagen Touran?",en,BE,"CAT_Auto,THEM_Monospace,THEM_Fiabilite,TYPE_Famille,FUN_Consideration,QT_Comparative,BRAND_VolkswagenTouran"
"I'm looking for a cheaper alternative to the Kia EV9 for a large family.",en,BE,"CAT_Auto,THEM_Electrique,THEM_Prix,TYPE_GrandeFamille,FUN_Decision,QT_Comparative,BRAND_KiaEV9"
"I'm torn between a Citroën Grand C4 SpaceTourer and a Renault Grand Scenic, so which is more modular?",en,BE,"CAT_Auto,THEM_Monospace,THEM_Modularite,TYPE_Famille,FUN_Decision,QT_Comparative,BRAND_CitroenGrandC4,BRAND_RenaultGrandScenic"
"I'm torn between a Toyota Corolla Touring Sports and a Skoda Octavia Combi for my daily commute.",en,BE,"CAT_Auto,THEM_Break,THEM_Conso,TYPE_Navetteur,FUN_Decision,QT_Comparative,BRAND_ToyotaCorollaTouringSports,BRAND_SkodaOctaviaCombi"
"Compare the Volvo XC90 and the Kia Sorento on family safety.",en,BE,"CAT_Auto,THEM_SUVFamilial,THEM_Securite,TYPE_Famille,FUN_Consideration,QT_Comparative,BRAND_VolvoXC90,BRAND_KiaSorento"
"Compare the real-world consumption of the Renault Scenic E-Tech and the Peugeot e-5008.",en,BE,"CAT_Auto,THEM_Electrique,THEM_Conso,TYPE_Famille,FUN_Consideration,QT_Comparative,BRAND_RenaultScenicETech,BRAND_Peugeote5008"
"Up against the Mercedes V-Class, how good is the Toyota Proace Verso for a large family?",en,BE,"CAT_Auto,THEM_SevenSeater,THEM_Espace,TYPE_GrandeFamille,FUN_Consideration,QT_Comparative,BRAND_MercedesClasseV,BRAND_ToyotaProaceVerso"
"How does the Seat Alhambra hold up against the Volkswagen Touran on the used market?",en,BE,"CAT_Auto,THEM_Occasion,THEM_Fiabilite,TYPE_Famille,FUN_Consideration,QT_Comparative,BRAND_SeatAlhambra,BRAND_VolkswagenTouran"
"Does the Kia EV9 justify its price next to the Volvo XC90?",en,BE,"CAT_Auto,THEM_Electrique,THEM_Prix,TYPE_Famille,FUN_Consideration,QT_Comparative,BRAND_KiaEV9,BRAND_VolvoXC90"
"For a €20,000 budget, should I go for a used Dacia Jogger or a Skoda Octavia Combi?",en,BE,"CAT_Auto,THEM_Occasion,THEM_Budget,TYPE_BudgetServe,FUN_Decision,QT_Comparative,BRAND_DaciaJogger,BRAND_SkodaOctaviaCombi"
"For a company car, is the Peugeot e-5008 or the Kia EV9 the smarter choice?",en,BE,"CAT_Auto,THEM_Electrique,THEM_Fiscalite,TYPE_Societe,FUN_Decision,QT_Comparative,BRAND_Peugeote5008,BRAND_KiaEV9"
"Recommend a model roomier than the Renault Grand Scenic.",en,BE,"CAT_Auto,THEM_Monospace,THEM_Espace,TYPE_GrandeFamille,FUN_Decision,QT_Comparative,BRAND_RenaultGrandScenic"
"List the direct rivals of the Skoda Kodiaq for a family of five.",en,BE,"CAT_Auto,THEM_SUVFamilial,THEM_Espace,TYPE_Famille,FUN_Consideration,QT_Comparative,BRAND_SkodaKodiaq"
"Is there anything better than the Ford S-Max for carrying seven adults?",en,BE,"CAT_Auto,THEM_SevenSeater,THEM_Espace,TYPE_GrandeFamille,FUN_Consideration,QT_Comparative,BRAND_FordSMax"
"Is there an estate as reliable as the Toyota Corolla Touring Sports?",en,BE,"CAT_Auto,THEM_Break,THEM_Fiabilite,TYPE_Navetteur,FUN_Consideration,QT_Comparative,BRAND_ToyotaCorollaTouringSports"
"Would a hybrid Hyundai Santa Fe be cheaper to run than a diesel Kia Sorento?",en,BE,"CAT_Auto,THEM_Hybride,THEM_Conso,TYPE_Famille,FUN_Consideration,QT_Comparative,BRAND_HyundaiSantaFe,BRAND_KiaSorento"
"At the same budget, does the Dacia Jogger beat a used Renault Grand Scenic?",en,BE,"CAT_Auto,THEM_Occasion,THEM_Budget,TYPE_BudgetServe,FUN_Decision,QT_Comparative,BRAND_DaciaJogger,BRAND_RenaultGrandScenic"
"Which model rivals the Volvo XC90 on safety without costing as much?",en,BE,"CAT_Auto,THEM_SUVFamilial,THEM_Securite,TYPE_Famille,FUN_Consideration,QT_Comparative,BRAND_VolvoXC90"
"What do Peugeot 5008 owners say in their reviews?",en,BE,"CAT_Auto,THEM_SevenSeater,THEM_Fiabilite,TYPE_Famille,FUN_Consideration,QT_Informative,BRAND_Peugeot5008"
"Is the Dacia Jogger reliable past 200,000 km?",en,BE,"CAT_Auto,THEM_Familiale,THEM_Fiabilite,TYPE_BudgetServe,FUN_Consideration,QT_Informative,BRAND_DaciaJogger"
"How big is the Volkswagen Touran boot, and does it take two prams?",en,BE,"CAT_Auto,THEM_Monospace,THEM_Coffre,TYPE_JeuneParent,FUN_Consideration,QT_Informative,BRAND_VolkswagenTouran"
"What are the common faults of the Ford S-Max?",en,BE,"CAT_Auto,THEM_SevenSeater,THEM_Fiabilite,TYPE_Famille,FUN_Retention,QT_Informative,BRAND_FordSMax"
"What is the real fuel consumption of the Skoda Kodiaq in family use?",en,BE,"CAT_Auto,THEM_SUVFamilial,THEM_Conso,TYPE_Famille,FUN_Consideration,QT_Informative,BRAND_SkodaKodiaq"
"Does the Renault Espace suffer from known electronic issues?",en,BE,"CAT_Auto,THEM_Monospace,THEM_Fiabilite,TYPE_Famille,FUN_Retention,QT_Informative,BRAND_RenaultEspace"
"How much does annual servicing of a Kia Sorento cost in Belgium?",en,BE,"CAT_Auto,THEM_SUVFamilial,THEM_Prix,TYPE_Famille,FUN_Retention,QT_Informative,BRAND_KiaSorento"
"What is the real winter range of the Kia EV9?",en,BE,"CAT_Auto,THEM_Electrique,THEM_Conso,TYPE_GrandeFamille,FUN_Consideration,QT_Informative,BRAND_KiaEV9"
"Does the Peugeot e-5008 deliver its claimed range on the motorway?",en,BE,"CAT_Auto,THEM_Electrique,THEM_Conso,TYPE_Navetteur,FUN_Consideration,QT_Informative,BRAND_Peugeote5008"
"Is the Volvo XC90 still as safe as ever in 2026?",en,BE,"CAT_Auto,THEM_SUVFamilial,THEM_Securite,TYPE_Famille,FUN_Consideration,QT_Informative,BRAND_VolvoXC90"
"Does the Citroën Grand C4 SpaceTourer hold its value on the used market?",en,BE,"CAT_Auto,THEM_Occasion,THEM_Prix,TYPE_Famille,FUN_Retention,QT_Informative,BRAND_CitroenGrandC4"
"I'm looking at a used Renault Grand Scenic, so what should I check before buying?",en,BE,"CAT_Auto,THEM_Occasion,THEM_Fiabilite,TYPE_BudgetServe,FUN_Purchase,QT_Informative,BRAND_RenaultGrandScenic"
"Is the hybrid Toyota Corolla Touring Sports as frugal as advertised?",en,BE,"CAT_Auto,THEM_Hybride,THEM_Conso,TYPE_Navetteur,FUN_Consideration,QT_Informative,BRAND_ToyotaCorollaTouringSports"
"Is the Mercedes V-Class really suited to everyday family use?",en,BE,"CAT_Auto,THEM_SevenSeater,THEM_Confort,TYPE_GrandeFamille,FUN_Consideration,QT_Informative,BRAND_MercedesClasseV"
"What are the known weaknesses of the Hyundai Santa Fe?",en,BE,"CAT_Auto,THEM_SUVFamilial,THEM_Fiabilite,TYPE_Famille,FUN_Retention,QT_Informative,BRAND_HyundaiSantaFe"
"How many Isofix points are needed to fit three children in the back?",en,BE,"CAT_Auto,THEM_Familiale,THEM_Securite,TYPE_GrandeFamille,FUN_Consideration,QT_Informative"
"How are Euro NCAP crash tests scored in 2026?",en,BE,"CAT_Auto,THEM_Familiale,THEM_Securite,TYPE_Famille,FUN_Discovery,QT_Informative"
"How does company-car taxation work in Belgium in 2026?",en,BE,"CAT_Auto,THEM_Familiale,THEM_Fiscalite,TYPE_Societe,FUN_Discovery,QT_Informative"
"What regional subsidies exist for buying an electric car in Wallonia?",en,BE,"CAT_Auto,THEM_Electrique,THEM_Fiscalite,TYPE_Famille,FUN_Discovery,QT_Informative"
"What is the total cost of ownership of a hybrid family car over five years?",en,BE,"CAT_Auto,THEM_Hybride,THEM_Prix,TYPE_Famille,FUN_Consideration,QT_Informative"
"Is buying a diesel family car still worth it in 2026?",en,BE,"CAT_Auto,THEM_Familiale,THEM_Conso,TYPE_Navetteur,FUN_Consideration,QT_Informative"
"Explain how to inspect a used family car before buying it.",en,BE,"CAT_Auto,THEM_Occasion,THEM_Fiabilite,TYPE_BudgetServe,FUN_Purchase,QT_Informative"
"At what age can a child stop using a car seat in Belgium?",en,BE,"CAT_Auto,THEM_Familiale,THEM_Securite,TYPE_JeuneParent,FUN_Discovery,QT_Informative"
"What paperwork is needed to register a used car in Belgium?",en,BE,"CAT_Auto,THEM_Occasion,THEM_Budget,TYPE_Famille,FUN_Purchase,QT_Informative"
"Do family cars fall under the CO2 malus in Flanders in 2026?",en,BE,"CAT_Auto,THEM_Familiale,THEM_Fiscalite,TYPE_Famille,FUN_Consideration,QT_Informative"
"How much does a home charging point cost to install in 2026?",en,BE,"CAT_Auto,THEM_Electrique,THEM_Budget,TYPE_Famille,FUN_Purchase,QT_Informative"
"Why are MPVs disappearing from the market?",en,BE,"CAT_Auto,THEM_Monospace,THEM_Modularite,TYPE_Famille,FUN_Discovery,QT_Informative"
"How long does the battery of an electric family car usually last?",en,BE,"CAT_Auto,THEM_Electrique,THEM_Fiabilite,TYPE_Famille,FUN_Retention,QT_Informative"
"How can I cut fuel use in a family estate on the motorway?",en,BE,"CAT_Auto,THEM_Break,THEM_Conso,TYPE_Navetteur,FUN_Retention,QT_Informative"
"Does a used family car need a roadworthiness test before it is sold in Belgium?",en,BE,"CAT_Auto,THEM_Occasion,THEM_Fiscalite,TYPE_Famille,FUN_Retention,QT_Informative"
